FILE                                           	SEEING	
ATLAS_49p9_m25p6_u_SDSS.V0.5.6A.swarp.cut.fits 	0.80  	
ATLAS_49p9_m33p5_u_SDSS.V0.5.6A.swarp.cut.fits 	1.04  	
ATLAS_4p1_m33p5_u_SDSS.V0.5.6A.swarp.cut.fits  	0.89  	
ATLAS_4p2_m25p6_u_SDSS.V0.5.6A.swarp.cut.fits  	1.03  	
ATLAS_4p2_m28p6_u_SDSS.V0.5.6A.swarp.cut.fits  	0.85  	
ATLAS_4p4_m31p5_u_SDSS.V0.5.6A.swarp.cut.fits  	1.13  	
ATLAS_4p6_m26p6_u_SDSS.V0.5.6A.swarp.cut.fits  	1.01  	
ATLAS_4p6_m29p6_u_SDSS.V0.5.6A.swarp.cut.fits  	1.21  	
ATLAS_4p6_m34p5_u_SDSS.V0.5.6A.swarp.cut.fits  	0.98  	
ATLAS_4p8_m32p5_u_SDSS.V0.5.6A.swarp.cut.fits  	1.22  	
ATLAS_4p9_m27p6_u_SDSS.V0.5.6A.swarp.cut.fits  	1.29  	
ATLAS_50p0_m28p6_u_SDSS.V0.5.6A.swarp.cut.fits 	1.09  	
ATLAS_50p1_m32p5_u_SDSS.V0.5.6A.swarp.cut.fits 	0.77  	
ATLAS_50p3_m31p5_u_SDSS.V0.5.6A.swarp.cut.fits 	0.78  	
ATLAS_50p5_m30p5_u_SDSS.V0.5.6A.swarp.cut.fits 	1.25  	
ATLAS_50p6_m26p6_u_SDSS.V0.5.6A.swarp.cut.fits 	1.08  	
ATLAS_50p7_m36p5_u_SDSS.V0.5.6A.swarp.cut.fits 	1.37  	
ATLAS_50p9_m25p6_u_SDSS.V0.5.6A.swarp.cut.fits 	0.80  	
ATLAS_50p9_m34p5_u_SDSS.V0.5.6A.swarp.cut.fits 	0.91  	
ATLAS_51p1_m28p6_u_SDSS.V0.5.6A.swarp.cut.fits 	1.03  	
ATLAS_51p1_m33p5_u_SDSS.V0.5.6A.swarp.cut.fits 	1.01  	
ATLAS_51p3_m32p5_u_SDSS.V0.5.6A.swarp.cut.fits 	0.87  	
ATLAS_51p5_m31p5_u_SDSS.V0.5.6A.swarp.cut.fits 	1.05  	
ATLAS_51p7_m26p6_u_SDSS.V0.5.6A.swarp.cut.fits 	1.06  	
ATLAS_51p7_m30p5_u_SDSS.V0.5.6A.swarp.cut.fits 	1.15  	
ATLAS_51p9_m29p6_u_SDSS.V0.5.6A.swarp.cut.fits 	0.83  	
ATLAS_52p0_m25p6_u_SDSS.V0.5.6A.swarp.cut.fits 	0.91  	
ATLAS_52p1_m34p5_u_SDSS.V0.5.6A.swarp.cut.fits 	0.84  	
ATLAS_52p2_m28p6_u_SDSS.V0.5.6A.swarp.cut.fits 	1.00  	
ATLAS_52p3_m33p5_u_SDSS.V0.5.6A.swarp.cut.fits 	0.95  	
ATLAS_52p4_m32p5_u_SDSS.V0.5.6A.swarp.cut.fits 	0.86  	
ATLAS_52p6_m31p5_u_SDSS.V0.5.6A.swarp.cut.fits 	0.78  	
ATLAS_52p8_m26p6_u_SDSS.V0.5.6A.swarp.cut.fits 	1.02  	
ATLAS_52p8_m30p5_u_SDSS.V0.5.6A.swarp.cut.fits 	1.23  	
ATLAS_53p0_m29p6_u_SDSS.V0.5.6A.swarp.cut.fits 	0.81  	
ATLAS_53p1_m25p6_u_SDSS.V0.5.6A.swarp.cut.fits 	0.92  	
ATLAS_53p3_m28p6_u_SDSS.V0.5.6A.swarp.cut.fits 	1.07  	
ATLAS_53p3_m34p5_u_SDSS.V0.5.6A.swarp.cut.fits 	1.18  	
ATLAS_53p4_m33p5_u_SDSS.V0.5.6A.swarp.cut.fits 	0.97  	
ATLAS_5p0_m30p6_u_SDSS.V0.5.6A.swarp.cut.fits  	0.93  	
ATLAS_5p3_m25p6_u_SDSS.V0.5.6A.swarp.cut.fits  	1.13  	
ATLAS_5p3_m28p6_u_SDSS.V0.5.6A.swarp.cut.fits  	0.78  	
ATLAS_5p3_m33p5_u_SDSS.V0.5.6A.swarp.cut.fits  	0.85  	
ATLAS_5p5_m31p5_u_SDSS.V0.5.6A.swarp.cut.fits  	1.12  	
ATLAS_5p7_m26p6_u_SDSS.V0.5.6A.swarp.cut.fits  	1.07  	
ATLAS_5p7_m29p6_u_SDSS.V0.5.6A.swarp.cut.fits  	1.30  	
ATLAS_5p8_m34p5_u_SDSS.V0.5.6A.swarp.cut.fits  	1.01  	
ATLAS_6p0_m27p6_u_SDSS.V0.5.6A.swarp.cut.fits  	1.09  	
ATLAS_6p0_m32p5_u_SDSS.V0.5.6A.swarp.cut.fits  	1.14  	
ATLAS_6p2_m30p6_u_SDSS.V0.5.6A.swarp.cut.fits  	0.88  	
ATLAS_6p4_m25p6_u_SDSS.V0.5.6A.swarp.cut.fits  	1.02  	
ATLAS_6p4_m28p6_u_SDSS.V0.5.6A.swarp.cut.fits  	0.89  	
ATLAS_6p5_m33p5_u_SDSS.V0.5.6A.swarp.cut.fits  	0.90  	
ATLAS_6p7_m26p6_u_SDSS.V0.5.6A.swarp.cut.fits  	1.05  	
ATLAS_6p9_m29p6_u_SDSS.V0.5.6A.swarp.cut.fits  	1.08  	
ATLAS_7p0_m34p5_u_SDSS.V0.5.6A.swarp.cut.fits  	0.89  	
ATLAS_7p1_m27p6_u_SDSS.V0.5.6A.swarp.cut.fits  	1.19  	
ATLAS_7p1_m32p5_u_SDSS.V0.5.6A.swarp.cut.fits  	1.12  	
ATLAS_7p3_m30p6_u_SDSS.V0.5.6A.swarp.cut.fits  	0.92  	
ATLAS_7p5_m25p6_u_SDSS.V0.5.6A.swarp.cut.fits  	1.04  	
ATLAS_7p6_m28p6_u_SDSS.V0.5.6A.swarp.cut.fits  	0.87  	
ATLAS_7p6_m33p5_u_SDSS.V0.5.6A.swarp.cut.fits  	0.90  	
ATLAS_7p8_m26p6_u_SDSS.V0.5.6A.swarp.cut.fits  	1.13  	
ATLAS_7p8_m31p5_u_SDSS.V0.5.6A.swarp.cut.fits  	1.10  	
ATLAS_8p0_m29p6_u_SDSS.V0.5.6A.swarp.cut.fits  	1.20  	
ATLAS_8p2_m34p5_u_SDSS.V0.5.6A.swarp.cut.fits  	0.91  	
ATLAS_8p3_m27p6_u_SDSS.V0.5.6A.swarp.cut.fits  	1.30  	
ATLAS_8p3_m32p5_u_SDSS.V0.5.6A.swarp.cut.fits  	1.07  	
ATLAS_8p5_m25p6_u_SDSS.V0.5.6A.swarp.cut.fits  	1.08  	
ATLAS_8p5_m30p6_u_SDSS.V0.5.6A.swarp.cut.fits  	0.91  	
ATLAS_8p7_m28p6_u_SDSS.V0.5.6A.swarp.cut.fits  	0.79  	
ATLAS_8p8_m33p5_u_SDSS.V0.5.6A.swarp.cut.fits  	1.05  	
ATLAS_8p9_m26p6_u_SDSS.V0.5.6A.swarp.cut.fits  	1.08  	
ATLAS_9p1_m29p6_u_SDSS.V0.5.6A.swarp.cut.fits  	1.18  	
ATLAS_9p4_m27p6_u_SDSS.V0.5.6A.swarp.cut.fits  	1.06  	
ATLAS_9p4_m34p5_u_SDSS.V0.5.6A.swarp.cut.fits  	0.89  	
ATLAS_9p5_m32p5_u_SDSS.V0.5.6A.swarp.cut.fits  	1.29  	
ATLAS_9p6_m25p6_u_SDSS.V0.5.6A.swarp.cut.fits  	1.08  	
ATLAS_9p6_m30p6_u_SDSS.V0.5.6A.swarp.cut.fits  	1.02  	
ATLAS_9p8_m28p6_u_SDSS.V0.5.6A.swarp.cut.fits  	0.86  	
